10.0000	13.0000	25.0000	826.0000	0.9475	1.7951	1.0261	1.7825	1.1344	84.8186	486.2518	376.3461	78.5002	380.7581	17.1584	78.0642	70000.0000	345.6000	2.0831	20.0000	4.0790
10.0000	13.0000	26.0000	20.0000	0.9446	1.7953	1.0390	1.7837	1.1331	85.0737	485.4542	376.2518	78.1984	380.8026	16.9478	87.2726	70000.0000	345.6000	2.0831	20.0000	4.0790
10.0000	13.0000	26.0000	222.0000	0.9455	1.7899	1.0259	1.7858	1.1348	84.9514	486.3233	376.2600	78.2721	380.8821	16.9722	84.1917	70000.0000	345.6000	2.0831	20.0000	4.0790
10.0000	13.0000	26.0000	422.0000	0.9434	1.7983	1.0244	1.7862	1.1348	84.6185	486.7923	376.0953	78.6509	380.7403	17.0344	82.2563	70000.0000	345.6000	2.0831	20.0000	4.0790
10.0000	13.0000	26.0000	616.0000	0.9435	1.7977	1.0280	1.7873	1.1392	84.9436	487.1548	376.5491	78.2104	381.0569	17.0205	79.4331	70000.0000	345.6000	2.0831	20.0000	4.0790
10.0000	13.0000	26.0000	826.0000	0.9460	1.7993	1.0318	1.7896	1.1343	84.9161	487.2576	376.0340	78.6414	381.0057	17.0253	76.0133	70000.0000	345.6000	2.0831	20.0000	4.0790
10.0000	13.0000	27.0000	25.0000	0.9449	1.7931	1.0291	1.7891	1.1337	84.9591	487.2333	376.1240	87.6015	381.0574	17.0090	77.2176	70000.0000	345.6000	2.0831	20.0000	4.0790
10.0000	13.0000	27.0000	215.0000	0.9424	1.7944	1.0300	1.7857	1.1384	85.1059	487.3533	376.9316	78.5356	381.0176	16.9439	74.3582	70000.0000	345.6000	2.0831	20.0000	4.0790
10.0000	13.0000	27.0000	424.0000	0.9445	1.8002	1.0318	1.7870	1.1355	84.7360	485.3514	376.5683	78.8236	381.3543	17.0110	71.6436	70000.0000	345.6000	2.0831	20.0000	4.0790
10.0000	13.0000	27.0000	629.0000	0.9431	1.7963	1.0288	1.7853	1.1377	85.2490	484.2570	377.0001	82.9361	381.5440	17.0253	73.7575	70000.0000	345.6000	2.0831	20.0000	4.0790
10.0000	13.0000	27.0000	828.0000	0.9399	1.7957	1.0292	1.7863	1.1414	85.2519	484.1938	376.7679	78.8743	381.5090	16.9104	71.2141	70000.0000	345.6000	2.0831	20.0000	4.0790
10.0000	13.0000	28.0000	27.0000	0.9437	1.7952	1.0278	1.7879	1.1343	85.1921	484.1804	377.3592	90.4687	381.3677	17.0598	71.5763	70000.0000	345.6000	2.0831	20.0000	4.0790
10.0000	13.0000	28.0000	216.0000	0.9429	1.7983	1.0339	1.7870	1.1339	85.3647	483.4166	376.7976	80.2439	381.4554	16.9119	71.1600	70000.0000	345.6000	2.0831	20.0000	4.0790
10.0000	13.0000	28.0000	416.0000	0.9428	1.7957	1.0292	1.7868	1.1383	85.4122	484.8256	377.0753	81.6942	381.3098	16.9822	70.2550	70000.0000	345.6000	2.0831	20.0000	4.0790
10.0000	13.0000	28.0000	616.0000	0.9419	1.7956	1.0273	1.7888	1.1342	85.4277	485.2857	376.3543	91.0088	381.0952	16.9425	67.4909	70000.0000	345.6000	2.0831	20.0000	4.0790
10.0000	13.0000	28.0000	825.0000	0.9462	1.7920	1.0296	1.7871	1.1330	85.4153	485.5269	376.3758	80.3936	381.1216	16.8262	67.2775	70000.0000	345.6000	2.0831	20.0000	4.0790
10.0000	13.0000	29.0000	15.0000	0.9434	1.7980	1.0288	1.7903	1.1303	85.4400	485.4637	376.8895	80.8040	381.0871	16.9760	66.9033	70000.0000	345.6000	2.0831	20.0000	4.0790
10.0000	13.0000	29.0000	230.0000	0.9393	1.7995	1.0281	1.7910	1.1454	85.4833	485.3457	376.3007	80.7686	381.0267	16.8027	67.6069	70000.0000	345.6000	2.0831	20.0000	4.0790
10.0000	14.0000	9.0000	270.0000	0.9211	2.0918	1.0434	2.0826	1.1901	105.6973	529.4152	383.2334	99.3203	401.7483	17.0296	88.0507	79000.0000	345.6000	2.3761	27.0000	4.7568
10.0000	14.0000	9.0000	468.0000	0.9212	2.0993	1.0381	2.0844	1.1903	105.6769	529.4802	382.9873	94.7802	401.5788	16.8410	92.0177	79000.0000	345.6000	2.3761	27.0000	4.7568
10.0000	14.0000	9.0000	663.0000	0.9191	2.0999	1.0488	2.0837	1.1917	105.6620	529.3316	382.8940	94.6678	401.5960	16.9827	87.1911	79000.0000	345.6000	2.3761	27.0000	4.7568
10.0000	14.0000	9.0000	877.0000	0.9186	2.1012	1.0481	2.0899	1.1961	105.7195	529.6596	383.5623	103.1380	401.5716	16.9851	89.4639	79000.0000	345.6000	2.3761	27.0000	4.7568
10.0000	14.0000	10.0000	66.0000	0.9216	2.0929	1.0463	2.0831	1.1882	105.7216	529.6774	382.9040	94.1578	401.8206	17.0833	94.7097	79000.0000	345.6000	2.3761	27.0000	4.7568
10.0000	14.0000	10.0000	271.0000	0.9181	2.1012	1.0466	2.0890	1.1835	105.7352	530.2237	383.3957	94.2124	401.8288	17.2283	94.2148	79000.0000	345.6000	2.3761	27.0000	4.7568
10.0000	14.0000	10.0000	479.0000	0.9211	2.0972	1.0450	2.0859	1.1915	105.7191	530.2205	383.0960	93.7842	402.2119	17.0402	93.7207	79000.0000	345.6000	2.3761	27.0000	4.7568
10.0000	14.0000	10.0000	668.0000	0.9188	2.0964	1.0453	2.0852	1.1851	105.7128	530.8918	383.6279	94.2057	402.1899	17.0248	93.5601	79000.0000	345.6000	2.3761	27.0000	4.7568
10.0000	14.0000	10.0000	864.0000	0.9211	2.0964	1.0443	2.0830	1.1890	105.8126	530.3009	383.0103	97.5370	402.3077	16.9803	92.4641	79000.0000	345.6000	2.3761	27.0000	4.7568
10.0000	14.0000	11.0000	69.0000	0.9187	2.0988	1.0495	2.0825	1.1913	106.0853	529.2665	383.1046	94.3181	402.1980	17.0272	91.2028	79000.0000	345.6000	2.3761	27.0000	4.7568
10.0000	14.0000	11.0000	266.0000	0.9231	2.0985	1.0350	2.0801	1.1904	105.6988	529.8357	383.1894	94.0722	402.2081	17.1359	93.6589	79000.0000	345.6000	2.3761	27.0000	4.7568
10.0000	14.0000	11.0000	476.0000	0.9179	2.0995	1.0475	2.0780	1.1908	106.1383	529.2767	383.1578	94.4640	402.4006	17.0435	96.4306	79000.0000	345.6000	2.3761	27.0000	4.7568
10.0000	14.0000	11.0000	664.0000	0.9180	2.0953	1.0447	2.0812	1.1929	105.9051	528.7611	383.8232	94.8189	402.5366	17.0009	82.9531	79000.0000	345.6000	2.3761	27.0000	4.7568
10.0000	14.0000	11.0000	878.0000	0.9211	2.0992	1.0387	2.0834	1.1929	105.8862	528.6953	383.3536	94.7850	402.5270	16.8094	87.2468	79000.0000	345.6000	2.3761	27.0000	4.7568
10.0000	14.0000	12.0000	75.0000	0.9207	2.0981	1.0481	2.0820	1.1898	105.9821	528.7802	383.3565	94.6998	402.3623	17.0023	99.4230	79000.0000	345.6000	2.3761	27.0000	4.7568
10.0000	14.0000	12.0000	270.0000	0.9188	2.0997	1.0501	2.0813	1.1924	105.9928	527.8843	383.4039	94.5257	402.5088	17.3030	85.5088	79000.0000	345.6000	2.3761	27.0000	4.7568
10.0000	14.0000	12.0000	477.0000	0.9186	2.0987	1.0475	2.0809	1.1917	106.2025	528.3673	383.3526	98.4162	402.4509	17.0272	89.8210	79000.0000	345.6000	2.3761	27.0000	4.7568
10.0000	14.0000	12.0000	678.0000	0.9215	2.1012	1.0616	2.0816	1.1899	105.6249	529.2346	383.3871	94.2636	402.4691	17.0100	97.8535	79000.0000	345.6000	2.3761	27.0000	4.7568
10.0000	14.0000	12.0000	882.0000	0.9219	2.0954	1.0375	2.0783	1.1893	105.9609	529.2288	383.2741	94.0885	402.6247	17.0359	92.0195	79000.0000	345.6000	2.3761	27.0000	4.7568
10.0000	14.0000	13.0000	79.0000	0.9182	2.0963	1.0440	2.0796	1.1898	106.2216	528.5064	383.2574	94.0426	402.4959	17.0655	95.7968	79000.0000	345.6000	2.3761	27.0000	4.7568
10.0000	14.0000	13.0000	279.0000	0.9153	2.0942	1.0452	2.0809	1.1947	106.0041	529.4317	383.2621	96.9275	402.6008	17.0852	84.1808	79000.0000	345.6000	2.3761	27.0000	4.7568
10.0000	14.0000	13.0000	480.0000	0.9184	2.0958	1.0464	2.0848	1.1858	106.0022	529.2154	383.7998	94.0153	402.8996	17.0014	87.5942	79000.0000	345.6000	2.3761	27.0000	4.7568
10.0000	14.0000	13.0000	675.0000	0.9183	2.0968	1.0462	2.0857	1.1897	106.0001	529.9327	383.2856	105.2567	402.9561	16.9640	95.6542	79000.0000	345.6000	2.3761	27.0000	4.7568
10.0000	14.0000	13.0000	877.0000	0.9119	2.0967	1.0469	2.0817	1.1912	106.0096	529.6628	383.3048	94.1751	402.7421	17.0019	94.0406	79000.0000	345.6000	2.3761	27.0000	4.7568
10.0000	14.0000	14.0000	67.0000	0.9184	2.0941	1.0459	2.0828	1.1887	106.0725	530.0890	382.0921	95.9330	403.6127	17.0153	93.6329	79000.0000	345.6000	2.3761	27.0000	4.7568
10.0000	15.0000	1.0000	306.0000	0.8841	2.5398	1.0831	2.5324	1.2930	133.9231	574.8675	420.6907	115.8227	438.5528	16.9396	117.7471	90000.0000	373.2000	2.9294	40.0000	6.0370
10.0000	15.0000	1.0000	518.0000	0.8813	2.5415	1.0826	2.5356	1.2956	133.9127	574.9275	421.2581	106.5927	438.7740	17.0569	115.9717	90000.0000	373.2000	2.9294	40.0000	6.0370
