10.000	5.000	16.000	1.003	0.995	0.992	0.994	0.992	18.896	17.589	16.845	16.772	18.240	16.980	0.825	0.000	19.000	0.000	0.000	-0.741
10.000	5.000	17.000	1.002	0.996	0.991	0.995	0.992	18.800	17.556	16.769	16.750	18.263	16.891	0.811	0.000	19.000	0.000	0.000	-0.741
10.000	5.000	18.000	1.002	0.995	0.992	0.993	0.992	18.925	17.680	16.832	16.811	17.988	16.804	0.816	0.000	19.000	0.000	0.000	-0.741
10.000	5.000	19.000	1.003	0.995	0.989	0.993	0.993	18.833	17.608	16.843	16.752	18.265	16.978	0.794	0.000	19.000	0.000	0.000	-0.741
10.000	5.000	20.000	1.002	0.995	0.991	0.993	0.991	18.916	17.560	16.830	16.745	17.970	16.898	0.783	0.000	19.000	0.000	0.000	-0.741
10.000	5.000	21.000	1.003	0.995	0.992	0.994	0.993	18.907	17.681	16.698	16.747	18.040	16.897	0.786	0.000	19.000	0.000	0.000	-0.741
10.000	5.000	22.000	1.002	0.995	0.991	0.994	0.993	18.838	17.583	16.731	16.789	18.033	16.975	0.795	0.000	19.000	0.000	0.000	-0.741
10.000	5.000	23.000	1.004	0.996	0.991	0.994	0.993	18.887	17.589	16.983	16.624	17.982	16.898	0.801	0.000	19.000	0.000	0.000	-0.741
10.000	5.000	24.000	1.002	0.995	0.991	0.993	0.993	18.843	17.597	17.035	16.718	18.019	16.929	0.804	0.000	19.000	0.000	0.000	-0.741
10.000	5.000	25.000	1.002	0.996	0.993	0.994	0.993	18.798	17.613	16.983	16.846	17.959	16.977	0.854	0.000	19.000	0.000	0.000	-0.741
10.000	5.000	26.000	1.002	0.995	0.992	0.994	0.992	18.837	17.492	17.025	16.763	17.984	16.891	0.819	0.000	19.000	0.000	0.000	-0.741
10.000	5.000	27.000	1.003	0.995	0.992	0.993	0.992	18.817	17.531	17.075	16.599	18.050	16.959	0.800	0.000	19.000	0.000	0.000	-0.741
10.000	5.000	28.000	1.003	0.995	0.992	0.994	0.993	18.873	17.675	17.055	16.527	17.955	16.936	0.829	0.000	19.000	0.000	0.000	-0.741
10.000	5.000	29.000	1.003	0.995	0.993	0.994	0.994	18.849	17.804	17.054	16.443	18.181	16.910	0.826	0.000	19.000	0.000	0.000	-0.741
10.000	5.000	30.000	1.002	0.995	0.991	0.994	0.991	18.830	17.603	17.016	16.512	18.090	16.944	0.837	0.000	19.000	0.000	0.000	-0.741
10.000	5.000	31.000	1.002	0.995	0.993	0.993	0.991	18.824	17.543	17.063	16.555	18.049	16.851	0.838	0.000	19.000	0.000	0.000	-0.741
10.000	5.000	32.000	1.002	0.995	0.991	0.994	0.992	18.845	17.594	17.079	16.559	18.033	16.914	0.860	0.000	19.000	0.000	0.000	-0.741
10.000	5.000	33.000	1.002	0.995	0.992	0.993	0.992	18.823	17.431	16.860	16.471	18.068	16.723	0.807	0.000	19.000	0.000	0.000	-0.741
10.000	5.000	34.000	1.002	0.994	0.992	0.993	0.993	18.813	17.641	16.710	16.661	18.047	16.662	0.800	0.000	19.000	0.000	0.000	-0.741
10.000	5.000	35.000	1.002	0.995	0.993	0.994	0.993	18.702	17.508	16.822	16.775	17.983	16.676	0.792	0.000	19.000	0.000	0.000	-0.741
10.000	5.000	36.000	1.003	0.995	0.992	0.994	0.993	18.793	17.556	16.857	16.713	18.048	16.719	0.826	0.000	19.000	0.000	0.000	-0.741
10.000	5.000	37.000	1.002	0.995	0.992	0.994	0.992	18.710	17.608	16.783	16.824	17.970	16.681	0.799	0.000	19.000	0.000	0.000	-0.741
10.000	5.000	38.000	1.002	0.995	0.992	0.994	0.993	18.776	17.652	16.804	16.812	18.106	16.648	0.818	0.000	19.000	0.000	0.000	-0.741
10.000	5.000	39.000	1.002	0.995	0.991	0.994	0.993	18.732	17.620	16.833	16.493	17.977	16.682	0.846	0.000	19.000	0.000	0.000	-0.741
10.000	5.000	40.000	1.002	0.995	0.991	0.994	0.993	18.743	17.458	16.800	16.744	17.999	16.779	0.817	0.000	19.000	0.000	0.000	-0.741
10.000	5.000	41.000	1.002	0.995	0.992	0.994	0.992	18.755	17.255	16.707	16.512	18.001	16.696	0.806	0.000	19.000	0.000	0.000	-0.741
10.000	5.000	42.000	1.002	0.995	0.992	0.994	0.992	18.738	17.375	16.790	16.825	18.065	16.719	0.855	0.000	19.000	0.000	0.000	-0.741
10.000	5.000	43.000	1.002	0.995	0.992	0.994	0.991	18.700	17.077	16.758	16.795	18.051	16.721	0.835	0.000	19.000	0.000	0.000	-0.741
10.000	5.000	44.000	1.002	0.995	0.991	0.994	0.991	18.735	17.645	16.741	16.754	18.136	16.706	0.829	0.000	19.000	0.000	0.000	-0.741
10.000	5.000	45.000	1.003	0.995	0.993	0.994	0.991	18.726	17.514	17.030	16.779	17.976	16.595	0.833	0.000	19.000	0.000	0.000	-0.741
10.000	5.000	46.000	1.002	0.995	0.992	0.994	0.992	18.725	17.696	17.022	16.763	18.042	16.668	0.786	0.000	19.000	0.000	0.000	-0.741
10.000	5.000	47.000	1.002	0.996	0.992	0.994	0.992	18.710	17.391	16.783	16.794	18.018	16.727	0.826	0.000	19.000	0.000	0.000	-0.741
10.000	5.000	48.000	1.002	0.995	0.992	0.993	0.993	18.756	17.420	16.887	16.761	17.968	16.601	0.864	0.000	19.000	0.000	0.000	-0.741
10.000	5.000	49.000	1.002	0.995	0.992	0.994	0.993	18.871	17.440	16.968	16.486	18.033	16.679	0.853	0.000	19.000	0.000	0.000	-0.741
10.000	5.000	50.000	1.003	0.995	0.992	0.994	0.993	18.805	17.643	16.741	16.582	18.088	16.706	0.862	0.000	19.000	0.000	0.000	-0.741
10.000	5.000	51.000	1.002	0.995	0.992	0.994	0.993	18.710	17.596	16.929	16.794	18.012	16.621	0.845	0.000	19.000	0.000	0.000	-0.741
10.000	5.000	52.000	1.003	0.996	0.992	0.994	0.993	18.804	17.666	16.753	16.747	17.997	16.582	0.887	0.000	19.000	0.000	0.000	-0.741
10.000	5.000	53.000	1.002	0.994	0.992	0.994	0.991	18.761	17.359	16.702	16.785	18.033	16.710	0.842	0.000	19.000	0.000	0.000	-0.741
10.000	5.000	54.000	1.003	0.995	0.991	0.994	0.993	18.663	17.310	16.804	16.861	18.020	16.644	0.883	0.000	19.000	0.000	0.000	-0.741
